"icd_code","icd_version","long_title","n_categories","categories","any_review_flag"
"T42",10,"Poisoning by, adverse effect of and underdosing of antiepileptic, sedative- hypnotic and antiparkinsonism drugs",3,"Dementia / Alzheimer / neurodegenerative | Other substance use / drug intoxication | Status epilepticus / epilepsy / seizure",FALSE
"80359",9,"Other open skull fracture without mention of intracranial injury, with concussion, unspecified",1,"Traumatic brain injury",TRUE
"80360",9,"Other open skull fracture with cerebral laceration and contusion, unspecified state of consciousness",1,"Traumatic brain injury",FALSE
"80361",9,"Other open skull fracture with cerebral laceration and contusion, with no loss of consciousness",1,"Traumatic brain injury",FALSE
"80362",9,"Other open skull fracture with cerebral laceration and contusion, with brief [less than one hour] loss of consciousness",1,"Traumatic brain injury",FALSE
"80363",9,"Other open skull fracture with cerebral laceration and contusion, with moderate [1-24 hours] loss of consciousness",1,"Traumatic brain injury",FALSE
"80364",9,"Other open skull fracture with cerebral laceration and contusion, with prolonged [more than 24 hours] loss of consciousness and return to pre-existing conscious level",1,"Traumatic brain injury",FALSE
"80365",9,"Other open skull fracture with cerebral laceration and contusion, with prolonged [more than 24 hours] loss of consciousness, without return to pre-existing conscious level",1,"Traumatic brain injury",FALSE
"80366",9,"Other open skull fracture with cerebral laceration and contusion, with loss of consciousness of unspecified duration",1,"Traumatic brain injury",FALSE
"80369",9,"Other open skull fracture with cerebral laceration and contusion, with concussion, unspecified",1,"Traumatic brain injury",FALSE
"80379",9,"Other open skull fracture with subarachnoid, subdural, and extradural hemorrhage, with concussion, unspecified",1,"Traumatic brain injury",FALSE
"80389",9,"Other open skull fracture with other and unspecified intracranial hemorrhage, with concussion, unspecified",1,"Traumatic brain injury",FALSE
"80390",9,"Other open skull fracture with intracranial injury of other and unspecified nature, unspecified state of consciousness",1,"Traumatic brain injury",FALSE
"80391",9,"Other open skull fracture with intracranial injury of other and unspecified nature, with no loss of consciousness",1,"Traumatic brain injury",FALSE
"80392",9,"Other open skull fracture with intracranial injury of other and unspecified nature, with brief [less than one hour] loss of consciousness",1,"Traumatic brain injury",FALSE
"80393",9,"Other open skull fracture with intracranial injury of other and unspecified nature, with moderate [1-24 hours] loss of consciousness",1,"Traumatic brain injury",FALSE
"80394",9,"Other open skull fracture with intracranial injury of other and unspecified nature, with prolonged [more than 24 hours] loss of consciousness and return to pre-existing conscious level",1,"Traumatic brain injury",FALSE
"80395",9,"Other open skull fracture with intracranial injury of other and unspecified nature, with prolonged [more than 24 hours] loss of consciousness, without return to pre-existing conscious level",1,"Traumatic brain injury",FALSE
"80396",9,"Other open skull fracture with intracranial injury of other and unspecified nature, with loss of consciousness of unspecified duration",1,"Traumatic brain injury",FALSE
"80399",9,"Other open skull fracture with intracranial injury of other and unspecified nature, with concussion, unspecified",1,"Traumatic brain injury",FALSE
"80400",9,"Closed fractures involving skull or face with other bones, without mention of intracranial injury, unspecified state of consciousness",1,"Traumatic brain injury",TRUE
"80401",9,"Closed fractures involving skull or face with other bones, without mention of intracranial injury, with no loss of consciousness",1,"Traumatic brain injury",TRUE
"80402",9,"Closed fractures involving skull or face with other bones, without mention of intracranial injury, with brief [less than one hour] loss of consciousness",1,"Traumatic brain injury",TRUE
"80403",9,"Closed fractures involving skull or face with other bones, without mention of intracranial injury, with moderate [1-24 hours] loss of consciousness",1,"Traumatic brain injury",TRUE
"80404",9,"Closed fractures involving skull or face with other bones, without mention or intracranial injury, with prolonged [more than 24 hours] loss of consciousness and return to pre-existing conscious level",1,"Traumatic brain injury",TRUE
"80405",9,"Closed fractures involving skull of face with other bones, without mention of intracranial injury, with prolonged [more than 24 hours] loss of consciousness, without return to pre-existing conscious level",1,"Traumatic brain injury",TRUE
"80406",9,"Closed fractures involving skull of face with other bones, without mention of intracranial injury, with loss of consciousness of unspecified duration",1,"Traumatic brain injury",TRUE
"80409",9,"Closed fractures involving skull of face with other bones, without mention of intracranial injury, with concussion, unspecified",1,"Traumatic brain injury",TRUE
"80410",9,"Closed fractures involving skull or face with other bones, with cerebral laceration and contusion, unspecified state of consciousness",1,"Traumatic brain injury",FALSE
"80411",9,"Closed fractures involving skull or face with other bones, with cerebral laceration and contusion, with no loss of consciousness",1,"Traumatic brain injury",FALSE
"80412",9,"Closed fractures involving skull or face with other bones, with cerebral laceration and contusion, with brief [less than one hour] loss of consciousness",1,"Traumatic brain injury",FALSE
"80413",9,"Closed fractures involving skull or face with other bones, with cerebral laceration and contusion, with moderate [1-24 hours] loss of consciousness",1,"Traumatic brain injury",FALSE
"80414",9,"Closed fractures involving skull or face with other bones, with cerebral laceration and contusion, with prolonged [more than 24 hours] loss of consciousness and return to pre-existing conscious level",1,"Traumatic brain injury",FALSE
"80415",9,"Closed fractures involving skull or face with other bones, with cerebral laceration and contusion, with prolonged [more than 24 hours] loss of consciousness, without return to pre-existing conscious level",1,"Traumatic brain injury",FALSE
"80416",9,"Closed fractures involving skull or face with other bones, with cerebral laceration and contusion, with loss of consciousness of unspecified duration",1,"Traumatic brain injury",FALSE
"80419",9,"Closed fractures involving skull or face with other bones, with cerebral laceration and contusion, with concussion, unspecified",1,"Traumatic brain injury",FALSE
"80429",9,"Closed fractures involving skull or face with other bones with subarachnoid, subdural, and extradural hemorrhage, with concussion, unspecified",1,"Traumatic brain injury",FALSE
"80439",9,"Closed fractures involving skull or face with other bones, with other and unspecified intracranial hemorrhage, with concussion, unspecified",1,"Traumatic brain injury",FALSE
"80440",9,"Closed fractures involving skull or face with other bones, with intracranial injury of other and unspecified nature, unspecified state of consciousness",1,"Traumatic brain injury",FALSE
"80441",9,"Closed fractures involving skull or face with other bones, with intracranial injury of other and unspecified nature, with no loss of consciousness",1,"Traumatic brain injury",FALSE
"80442",9,"Closed fractures involving skull or face with other bones, with intracranial injury of other and unspecified nature, with brief [less than one hour] loss of consciousness",1,"Traumatic brain injury",FALSE
"80443",9,"Closed fractures involving skull or face with other bones, with intracranial injury of other and unspecified nature, with moderate [1-24 hours] loss of consciousness",1,"Traumatic brain injury",FALSE
"80444",9,"Closed fractures involving skull or face with other bones, with intracranial injury of other and unspecified nature, with prolonged [more than 24 hours] loss of consciousness and return to pre-existing conscious level",1,"Traumatic brain injury",FALSE
"80445",9,"Closed fractures involving skull or face with other bones, with intracranial injury of other and unspecified nature, with prolonged [more than 24 hours] loss of consciousness, without return to pre-existing conscious level",1,"Traumatic brain injury",FALSE
"80446",9,"Closed fractures involving skull or face with other bones, with intracranial injury of other and unspecified nature, with loss of consciousness of unspecified duration",1,"Traumatic brain injury",FALSE
"80449",9,"Closed fractures involving skull or face with other bones, with intracranial injury of other and unspecified nature, with concussion, unspecified",1,"Traumatic brain injury",FALSE
"80450",9,"Open fractures involving skull or face with other bones, without mention of intracranial injury, unspecified state of consciousness",1,"Traumatic brain injury",TRUE
"80451",9,"Open fractures involving skull or face with other bones, without mention of intracranial injury, with no loss of consciousness",1,"Traumatic brain injury",TRUE
"80452",9,"Open fractures involving skull or face with other bones, without mention of intracranial injury, with brief [less than one hour] loss of consciousness",1,"Traumatic brain injury",TRUE
"80453",9,"Open fractures involving skull or face with other bones, without mention of intracranial injury, with moderate [1-24 hours] loss of consciousness",1,"Traumatic brain injury",TRUE
"80454",9,"Open fractures involving skull or face with other bones, without mention of intracranial injury, with prolonged [more than 24 hours] loss of consciousness and return to pre-existing conscious level",1,"Traumatic brain injury",TRUE
"80455",9,"Open fractures involving skull or face with other bones, without mention of intracranial injury, with prolonged [more than 24 hours] loss of consciousness, without return to pre-existing conscious level",1,"Traumatic brain injury",TRUE
"80456",9,"Open fractures involving skull or face with other bones, without mention of intracranial injury, with loss of consciousness of unspecified duration",1,"Traumatic brain injury",TRUE
"80459",9,"Open fractures involving skull or face with other bones, without mention of intracranial injury, with concussion, unspecified",1,"Traumatic brain injury",TRUE
"80460",9,"Open fractures involving skull or face with other bones, with cerebral laceration and contusion, unspecified state of consciousness",1,"Traumatic brain injury",FALSE
"80461",9,"Open fractures involving skull or face with other bones, with cerebral laceration and contusion, with no loss of consciousness",1,"Traumatic brain injury",FALSE
"80462",9,"Open fractures involving skull or face with other bones, with cerebral laceration and contusion, with brief [less than one hour] loss of consciousness",1,"Traumatic brain injury",FALSE
"80463",9,"Open fractures involving skull or face with other bones, with cerebral laceration and contusion, with moderate [1-24 hours] loss of consciousness",1,"Traumatic brain injury",FALSE
"80464",9,"Open fractures involving skull or face with other bones, with cerebral laceration and contusion, with prolonged [more than 24 hours] loss of consciousness and return to pre-existing conscious level",1,"Traumatic brain injury",FALSE
